route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
5198_117966,216,5198_24786,Bray Station,12951,1,5198_7778195_1912014,5198_534
5198_117966,217,5198_24787,Bray Station,21040,1,5198_7778195_1912014,5198_534
5198_117966,219,5198_24788,Bray Station,7088,1,5198_7778195_1912001,5198_532
5198_117966,216,5198_24789,Bray Station,17387,1,5198_7778195_1912009,5198_533
5198_117900,216,5198_2479,Talbot Street,12304,1,5198_7778195_6130009,5198_52
5198_117966,218,5198_24790,Bray Station,653,1,5198_7778195_1912002,5198_534
5198_117966,217,5198_24791,Bray Station,25476,1,5198_7778195_1912009,5198_533
5198_117966,219,5198_24792,Bray Station,7144,1,5198_7778195_1912004,5198_532
5198_117966,218,5198_24793,Bray Station,739,1,5198_7778195_1912012,5198_533
5198_117966,216,5198_24794,Bray Station,12953,1,5198_7778195_1912014,5198_534
5198_117966,217,5198_24795,Bray Station,21042,1,5198_7778195_1912014,5198_534
5198_117967,218,5198_24796,Southern Cross,597,0,5198_7778195_1912001,5198_535
5198_117967,217,5198_24797,Southern Cross,20932,0,5198_7778195_1912004,5198_536
5198_117967,216,5198_24798,Southern Cross,12843,0,5198_7778195_1912004,5198_536
5198_117967,216,5198_24799,Southern Cross,12850,0,5198_7778195_1912008,5198_535
5198_117944,219,5198_248,Shaw street,9026,0,5198_7778195_9001005,5198_2
5198_117900,219,5198_2480,Talbot Street,7477,1,5198_7778195_6130002,5198_52
5198_117967,217,5198_24800,Southern Cross,20939,0,5198_7778195_1912008,5198_535
5198_117967,218,5198_24801,Southern Cross,672,0,5198_7778195_1912003,5198_535
5198_117967,216,5198_24802,Southern Cross,12853,0,5198_7778195_1912001,5198_536
5198_117967,217,5198_24803,Southern Cross,20942,0,5198_7778195_1912001,5198_536
5198_117967,219,5198_24804,Southern Cross,7065,0,5198_7778195_1912001,5198_537
5198_117967,216,5198_24805,Southern Cross,12904,0,5198_7778195_1912010,5198_535
5198_117967,217,5198_24806,Southern Cross,20993,0,5198_7778195_1912010,5198_535
5198_117967,218,5198_24807,Southern Cross,599,0,5198_7778195_1912001,5198_535
5198_117967,217,5198_24808,Southern Cross,20934,0,5198_7778195_1912004,5198_536
5198_117967,216,5198_24809,Southern Cross,12845,0,5198_7778195_1912004,5198_536
5198_117900,218,5198_2481,Talbot Street,1273,1,5198_7778195_6130005,5198_53
